timestamp,store_slug,flyer_key,source_path,reason
2025-12-19T03:25:26Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\26.png,no_date_found
2025-12-19T03:25:26Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\27.png,no_date_found
2025-12-19T03:25:27Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\28.png,no_date_found
2025-12-19T03:25:27Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\29.png,no_date_found
2025-12-19T03:25:28Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\3.png,no_date_found
2025-12-19T03:25:28Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\30.png,no_date_found
2025-12-19T03:25:29Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\31.png,no_date_found
2025-12-19T03:25:29Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\4.png,no_date_found
2025-12-19T03:25:30Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\5.png,no_date_found
2025-12-19T03:25:30Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\6.png,no_date_found
2025-12-19T03:25:31Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\7.png,no_date_found
2025-12-19T03:25:31Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\8.png,no_date_found
2025-12-19T03:25:32Z,wegmans,wegmans:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\wegmans\week50\raw_png\9.png,no_date_found
2025-12-19T03:25:32Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\1.ocr.png,no_date_found
2025-12-19T03:25:32Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\1.png,no_date_found
2025-12-19T03:25:33Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\10.png,no_date_found
2025-12-19T03:25:33Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\11.png,no_date_found
2025-12-19T03:25:34Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\12.png,no_date_found
2025-12-19T03:25:35Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\13.png,no_date_found
2025-12-19T03:25:35Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\14.png,no_date_found
2025-12-19T03:25:36Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\15.png,no_date_found
2025-12-19T03:25:36Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\16.png,no_date_found
2025-12-19T03:25:37Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\17.png,no_date_found
2025-12-19T03:25:37Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\18.png,no_date_found
2025-12-19T03:25:38Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\19.png,no_date_found
2025-12-19T03:25:39Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\2.png,no_date_found
2025-12-19T03:25:39Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\20.png,no_date_found
2025-12-19T03:25:40Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\21.png,no_date_found
2025-12-19T03:25:40Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\22.png,no_date_found
2025-12-19T03:25:41Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\23.png,no_date_found
2025-12-19T03:25:42Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\24.png,no_date_found
2025-12-19T03:25:42Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\25.png,no_date_found
