chain_name,store_id,store_city,store_state,flyer_week_start,flyer_week_end,product_name,variant,size,deal_raw,qty,sale_price,unit_price,reg_price,savings_raw,category,source_type,source_url,notes
Hannaford,1005,,ME,2025-10-12,2025-10-18,& \ —— ~,"Te more melo MVPs you buy, the more yousave!",,,,,,,,,manual-ocr,,
